a,f,integration_time,megno,final_e,final_theta
2.145000000000000018e+00,9.082835903235796371e-01,1.000000000000000000e+04,1.998194017820791757e+00,6.604062930275335364e-02,4.643834160979751147e+01
2.145000000000000018e+00,9.296549689194286703e-01,1.000000000000000000e+04,2.227470014375536600e+00,3.445112551083763519e-02,5.643162750108330528e+01
2.145000000000000018e+00,9.510263475152775925e-01,1.000000000000000000e+04,1.999351671941822950e+00,6.484265453088257358e-02,2.859008948932914222e+02
2.145000000000000018e+00,9.723977261111265147e-01,1.000000000000000000e+04,1.996766950319554867e+00,5.913457008940963683e-02,2.880379076497660549e+02
2.145000000000000018e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.000541197410762528e+00,4.905083786324919426e-02,2.937871715594270654e+02
2.145000000000000018e+00,1.015140483302824359e+00,1.000000000000000000e+04,1.975560855839806118e+00,2.144601824208440186e-02,5.053137632564402537e+01
2.145000000000000018e+00,1.036511861898673281e+00,1.000000000000000000e+04,1.998308387838958478e+00,3.765824732126527019e-02,4.448055707798111769e+01
2.145000000000000018e+00,1.057883240494522203e+00,1.000000000000000000e+04,1.996971155819998955e+00,3.011909841174182506e-02,4.503476655831325814e+01
2.145000000000000018e+00,1.079254619090371126e+00,1.000000000000000000e+04,1.976212320120896315e+00,1.493040579881050114e-02,4.985376044552585029e+01
2.145000000000000018e+00,1.100625997686220048e+00,1.000000000000000000e+04,1.999408554384247916e+00,2.809234933575159923e-02,5.797043113261076286e+01
2.145000000000000018e+00,1.121997376282068970e+00,1.000000000000000000e+04,2.006473969062806173e+00,3.845159011192297166e-02,6.387286459070164568e+01
2.145000000000000018e+00,1.143368754877918114e+00,1.000000000000000000e+04,1.995312181661593964e+00,5.238788033468894101e-02,2.903859155715203428e+02
2.145000000000000018e+00,1.164740133473766814e+00,1.000000000000000000e+04,2.000936770548567445e+00,7.322202769124148969e-02,2.878815796475946058e+02
2.145000000000000018e+00,1.186111512069615959e+00,1.000000000000000000e+04,1.999682423886683713e+00,2.231052194964160476e-02,2.851730728179443872e+02
2.145000000000000018e+00,1.207482890665464659e+00,1.000000000000000000e+04,1.994805052316642957e+00,4.473226722329973898e-02,2.904828799928786225e+02
2.145000000000000018e+00,1.228854269261313803e+00,1.000000000000000000e+04,2.009270946586270590e+00,3.353553295416069474e-02,4.762585763688512941e+01
2.145000000000000018e+00,1.250225647857162503e+00,1.000000000000000000e+04,2.001134409150963744e+00,1.209651943657755538e-02,4.720072140132080563e+01
2.145000000000000018e+00,1.271597026453011647e+00,1.000000000000000000e+04,1.983708829271448870e+00,6.482375702963433239e-02,5.619411943376648111e+01
2.145000000000000018e+00,1.292968405048860348e+00,1.000000000000000000e+04,2.000603602557814220e+00,4.589371855270479167e-02,4.880084656111387176e+01
2.145000000000000018e+00,1.314339783644709492e+00,1.000000000000000000e+04,1.999062203068135535e+00,5.641569395332162590e-02,5.738237005538607605e+01
2.145000000000000018e+00,1.335711162240558414e+00,1.000000000000000000e+04,2.002369738357084650e+00,4.587828047810686705e-02,2.796999897041995382e+02
2.145000000000000018e+00,1.357082540836407336e+00,1.000000000000000000e+04,2.484263270429290404e+00,5.679072567490622142e-02,4.122777022685173165e+01
2.145000000000000018e+00,1.378453919432256258e+00,1.000000000000000000e+04,2.465991699802383419e+00,1.958025165364330258e-02,2.961874775458067006e+02
2.145000000000000018e+00,1.399825298028105180e+00,1.000000000000000000e+04,2.184182492730932346e+00,4.571114897843428504e-02,4.932149983215939670e+01
2.145000000000000018e+00,1.421196676623954103e+00,1.000000000000000000e+04,2.800589476574228520e+00,3.399978476173290409e-02,2.777701372617009383e+02
2.145000000000000018e+00,1.442568055219803025e+00,1.000000000000000000e+04,4.209417641107529917e+00,4.272162133677508827e-02,6.023388903808900352e+01
2.145000000000000018e+00,1.463939433815652169e+00,1.000000000000000000e+04,1.126771797881607284e+01,6.013852200717105523e-02,5.459136998063783608e+01
2.145000000000000018e+00,1.485310812411500869e+00,1.000000000000000000e+04,1.000000000000000000e+01,3.221940211057887637e+00,1.527925645351822936e+02
2.145000000000000018e+00,1.506682191007350013e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.001686056572007155e+00,1.440062871429044549e+02
2.145000000000000018e+00,1.528053569603198714e+00,1.000000000000000000e+04,1.000000000000000000e+01,2.831558500869920447e+00,1.726305842848784380e+02
2.145000000000000018e+00,1.549424948199047858e+00,1.000000000000000000e+04,1.000000000000000000e+01,8.411545135802832585e-01,1.541804465618675124e+02
2.145000000000000018e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.105120672259353576e+01,1.506877740267425526e-02,2.726875571595382439e+02
2.149285714285714466e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.259837246160905089e+00,1.925832157908117237e-01
2.149285714285714466e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.983699402524200073e+00,1.130479100837363973e+02
2.149285714285714466e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.590932142529074111e-01,1.939643990557781450e+01
2.149285714285714466e+00,5.877129113858455822e-01,1.000000000000000000e+04,2.078712811027188678e+01,4.579726637902883923e-02,2.760472702841466912e+02
2.149285714285714466e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.405381414687545183e+00,1.644632989820707110e+02
2.149285714285714466e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.212388513185240324e+00,2.226595679232253531e+02
2.149285714285714466e+00,6.518270471733924598e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.656106980475778423e-01,7.271979851366239700e+00
2.149285714285714466e+00,6.731984257692413820e-01,1.000000000000000000e+04,8.168225791180381279e+00,3.837191041726855517e-02,2.666386840455012361e+02
2.149285714285714466e+00,6.945698043650903042e-01,1.000000000000000000e+04,4.567484782897024864e+00,5.240275322567193583e-02,2.933517600393594762e+02
2.149285714285714466e+00,7.159411829609392264e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.896553610723690895e+02,1.296580472929403243e+02
2.149285714285714466e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.000000000000000000e+01,7.631386027698759955e-01,1.927224982903296677e+02
2.149285714285714466e+00,7.586839401526370708e-01,1.000000000000000000e+04,1.000000000000000000e+01,4.828439105791590080e+00,1.345377312708390889e+02
2.149285714285714466e+00,7.800553187484859929e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.246631342523947916e-01,1.528352646891827078e+02
2.149285714285714466e+00,8.014266973443349151e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.312828306772052089e-01,8.702698867175374176e+01
2.149285714285714466e+00,8.227980759401839483e-01,1.000000000000000000e+04,6.633614782113265385e+00,3.574872883002286339e-02,2.712945743692653195e+02
2.149285714285714466e+00,8.441694545360328705e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.287193520658163060e+00,2.975231152122750444e+01
2.149285714285714466e+00,8.655408331318817927e-01,1.000000000000000000e+04,5.990256970709426199e+00,6.800441201243236089e-02,4.694811520719358100e+01
2.149285714285714466e+00,8.869122117277307149e-01,1.000000000000000000e+04,4.557014585267103790e+00,1.638200046665816076e-02,2.744709103400191452e+02
2.149285714285714466e+00,9.082835903235796371e-01,1.000000000000000000e+04,4.838893212410706468e+00,5.213519597893724600e-02,2.805519624237047083e+02
2.149285714285714466e+00,9.296549689194286703e-01,1.000000000000000000e+04,2.690310356944559000e+00,4.376576048375493272e-02,5.665102972089572830e+01
2.149285714285714466e+00,9.510263475152775925e-01,1.000000000000000000e+04,3.757276577355027847e+00,3.936272639856275291e-02,6.429453250090710981e+01
2.149285714285714466e+00,9.723977261111265147e-01,1.000000000000000000e+04,1.987277847994231683e+00,5.146409669043799928e-02,2.832128186698197396e+02
2.149285714285714466e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.632841322876036116e+00,4.220396295094501482e-02,2.874763793289357636e+02
2.149285714285714466e+00,1.015140483302824359e+00,1.000000000000000000e+04,2.106380741251980382e+00,2.807440919341484473e-02,2.855386269336442524e+02
2.149285714285714466e+00,1.036511861898673281e+00,1.000000000000000000e+04,2.001974318028300726e+00,6.016519696862956262e-02,2.831873081117225865e+02
2.149285714285714466e+00,1.057883240494522203e+00,1.000000000000000000e+04,2.003282247121705772e+00,5.574934601392436684e-02,2.834520255669028188e+02
2.149285714285714466e+00,1.079254619090371126e+00,1.000000000000000000e+04,1.999797129847241450e+00,4.413512069500654528e-02,2.814870885963507021e+02
2.149285714285714466e+00,1.100625997686220048e+00,1.000000000000000000e+04,2.061037853856501734e+00,5.976595030725708607e-02,5.853487118705088221e+01
2.149285714285714466e+00,1.121997376282068970e+00,1.000000000000000000e+04,1.997371125423689886e+00,6.374441895728281959e-02,6.434439704962879603e+01
2.149285714285714466e+00,1.143368754877918114e+00,1.000000000000000000e+04,1.985878345332886985e+00,2.317916346106662154e-02,4.840397006484796094e+01
2.149285714285714466e+00,1.164740133473766814e+00,1.000000000000000000e+04,2.002247622609994337e+00,4.229754021014399401e-02,6.228659639927850833e+01
2.149285714285714466e+00,1.186111512069615959e+00,1.000000000000000000e+04,2.040426968100973681e+00,3.302089922711305692e-02,5.293949651082080265e+01
2.149285714285714466e+00,1.207482890665464659e+00,1.000000000000000000e+04,2.109206022869052788e+00,2.609562051316105871e-02,5.139518522372299003e+01
2.149285714285714466e+00,1.228854269261313803e+00,1.000000000000000000e+04,2.025958441475218752e+00,4.022475489243380886e-02,2.780536378035102985e+02
2.149285714285714466e+00,1.250225647857162503e+00,1.000000000000000000e+04,2.005819333807231875e+00,2.837007156782426348e-02,4.299404852042077607e+01
2.149285714285714466e+00,1.271597026453011647e+00,1.000000000000000000e+04,1.996339223860231327e+00,2.862056276438632030e-02,2.811007603692731323e+02
2.149285714285714466e+00,1.292968405048860348e+00,1.000000000000000000e+04,2.033611636898911890e+00,4.913281517604964344e-02,2.773022488202657314e+02
2.149285714285714466e+00,1.314339783644709492e+00,1.000000000000000000e+04,2.047801797864759354e+00,5.103007355542463902e-02,2.788958387988947720e+02
2.149285714285714466e+00,1.335711162240558414e+00,1.000000000000000000e+04,2.126398802871351634e+00,2.536015085990349360e-02,4.839955693852577667e+01
2.149285714285714466e+00,1.357082540836407336e+00,1.000000000000000000e+04,2.001246594594024764e+00,7.925200935359159871e-02,2.876664576885098654e+02
2.149285714285714466e+00,1.378453919432256258e+00,1.000000000000000000e+04,2.608977461519851992e+00,9.318183748271813283e-02,2.880711989586296227e+02
2.149285714285714466e+00,1.399825298028105180e+00,1.000000000000000000e+04,4.411004573015068431e+00,2.598862143242955738e-02,4.615903220752881708e+01
2.149285714285714466e+00,1.421196676623954103e+00,1.000000000000000000e+04,3.879535435042610114e+00,1.022032212118951372e-01,2.919724951249741025e+02
2.149285714285714466e+00,1.442568055219803025e+00,1.000000000000000000e+04,1.000000000000000000e+01,2.206927276512451463e+00,4.882646728478146514e+01
2.149285714285714466e+00,1.463939433815652169e+00,1.000000000000000000e+04,7.656848869338671371e+00,2.426971285438292089e-02,2.789372736882672825e+02
2.149285714285714466e+00,1.485310812411500869e+00,1.000000000000000000e+04,1.000000000000000000e+01,9.974715307954681309e-01,2.559706683889565397e+02
2.149285714285714466e+00,1.506682191007350013e+00,1.000000000000000000e+04,1.000000000000000000e+01,9.964318749160968380e+00,8.088358834444149181e+01
2.149285714285714466e+00,1.528053569603198714e+00,1.000000000000000000e+04,1.000000000000000000e+01,1.025044219479924967e+00,1.303626496540562414e+02
2.149285714285714466e+00,1.549424948199047858e+00,1.000000000000000000e+04,1.249953489586574662e+01,8.090401666021876381e-02,5.082483020679016050e+01
2.149285714285714466e+00,1.570796326794896558e+00,1.000000000000000000e+04,1.000000000000000000e+01,4.522741396848894091e+00,1.796148195228309419e+02
2.153571428571428470e+00,5.235987755982988157e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.188627086334348881e-01,9.945953651273728724e+01
2.153571428571428470e+00,5.449701541941477378e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.232558627638113524e+00,3.774270631344138138e+01
2.153571428571428470e+00,5.663415327899966600e-01,1.000000000000000000e+04,1.000000000000000000e+01,5.472017873720934844e+00,2.678114959048328387e+02
2.153571428571428470e+00,5.877129113858455822e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.357616399255411332e+00,2.016034192747449936e+02
2.153571428571428470e+00,6.090842899816946154e-01,1.000000000000000000e+04,1.000000000000000000e+01,3.188713900746772634e+00,1.081135064010811959e+02
2.153571428571428470e+00,6.304556685775435376e-01,1.000000000000000000e+04,1.977727219512568269e+01,1.585070381463715705e-02,2.620771877296966750e+02
2.153571428571428470e+00,6.518270471733924598e-01,1.000000000000000000e+04,8.177343426677762039e+00,6.075579727482029874e-02,3.042044504589342750e+02
2.153571428571428470e+00,6.731984257692413820e-01,1.000000000000000000e+04,8.512984528187367061e+00,8.403396013102747142e-02,2.926451116297023987e+02
2.153571428571428470e+00,6.945698043650903042e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.182842230876126166e-01,6.252365016683394572e+01
2.153571428571428470e+00,7.159411829609392264e-01,1.000000000000000000e+04,1.000000000000000000e+01,8.410293706037423878e-01,1.327898434900548352e+02
2.153571428571428470e+00,7.373125615567881486e-01,1.000000000000000000e+04,1.000000000000000000e+01,7.962396616130378302e-01,8.508649031221190739e+01
2.153571428571428470e+00,7.586839401526370708e-01,1.000000000000000000e+04,1.000000000000000000e+01,6.209004513972276484e+00,1.389620273280185074e+02
2.153571428571428470e+00,7.800553187484859929e-01,1.000000000000000000e+04,1.000000000000000000e+01,9.184105044360022507e-01,3.968048823603709963e+01
2.153571428571428470e+00,8.014266973443349151e-01,1.000000000000000000e+04,1.000000000000000000e+01,1.001808003604314878e+00,6.581362058866280051e+01
2.153571428571428470e+00,8.227980759401839483e-01,1.000000000000000000e+04,6.498372614261923808e+00,8.725851189746178238e-02,4.441338786897875224e+01
2.153571428571428470e+00,8.441694545360328705e-01,1.000000000000000000e+04,5.128528529089344090e+00,7.259626496631239878e-02,2.797700500119272533e+02
2.153571428571428470e+00,8.655408331318817927e-01,1.000000000000000000e+04,1.000000000000000000e+01,2.889492856484579875e+00,8.983701318567841554e+01
2.153571428571428470e+00,8.869122117277307149e-01,1.000000000000000000e+04,5.583185420624335649e+00,4.081518256182566085e-02,4.810554484304377354e+01
2.153571428571428470e+00,9.082835903235796371e-01,1.000000000000000000e+04,4.473689253084786266e+00,4.564645624401485191e-02,2.825649026127318280e+02
2.153571428571428470e+00,9.296549689194286703e-01,1.000000000000000000e+04,5.188723486343861602e+00,5.455129035487202988e-02,2.752735337966321367e+02
2.153571428571428470e+00,9.510263475152775925e-01,1.000000000000000000e+04,6.735221885616070381e+00,9.798171493704567470e-02,6.041235854459011279e+01
2.153571428571428470e+00,9.723977261111265147e-01,1.000000000000000000e+04,1.999825657735997853e+00,3.120348046360362643e-02,5.366778625650895407e+01
2.153571428571428470e+00,9.937691047069754369e-01,1.000000000000000000e+04,2.472441624271246585e+00,3.301083121344835364e-02,4.545887856355074064e+01
2.153571428571428470e+00,1.015140483302824359e+00,1.000000000000000000e+04,3.407284474536536489e+00,9.067163241707253130e-02,5.208314251058525457e+01
