a3,f3,megno3,final_e3,final_theta3
2.003571428571428559e+00,1.079254619090371126e+00,7.233552230572385611e+00,5.696631245724192300e-02,7.344950498395672867e+01
2.003571428571428559e+00,1.100625997686220048e+00,1.000000000000000000e+01,2.710662706485655438e+00,2.002125448856350260e+02
2.003571428571428559e+00,1.121997376282068970e+00,4.520401640018185674e+00,7.582481295417731193e-02,4.396665136580203637e+01
2.003571428571428559e+00,1.143368754877918114e+00,4.582695314816625398e+00,5.569213309156042374e-02,1.112853076979208140e+02
2.003571428571428559e+00,1.164740133473766814e+00,1.000000000000000000e+01,2.773845481744392050e+00,9.166559698913356158e+01
2.003571428571428559e+00,1.186111512069615959e+00,5.758680611005758010e+00,4.733702748919012271e-02,4.548187874479869919e+01
2.003571428571428559e+00,1.207482890665464659e+00,2.492828896712748943e+01,6.458725464912890013e-01,5.799239232243992603e+01
2.003571428571428559e+00,1.228854269261313803e+00,9.894008704047520197e+00,3.671718790511548786e-02,1.029989259833977968e+02
2.003571428571428559e+00,1.250225647857162503e+00,1.000000000000000000e+01,3.222957196737231023e+00,6.546589529163256982e-01
2.003571428571428559e+00,1.271597026453011647e+00,1.000000000000000000e+01,7.954763642642389554e-01,3.206287963407793882e+02
2.003571428571428559e+00,1.292968405048860348e+00,7.688262288051610938e+00,2.390404255666552999e-02,5.258275919510477081e+01
2.003571428571428559e+00,1.314339783644709492e+00,1.000000000000000000e+01,1.750581453352350714e+00,3.502402341330276503e+00
2.003571428571428559e+00,1.335711162240558414e+00,1.000000000000000000e+01,8.097363275419517947e-01,2.379731891788205189e+01
2.003571428571428559e+00,1.357082540836407336e+00,8.784336595845299911e+00,1.514440017657696924e-01,1.902566410349152477e+02
2.003571428571428559e+00,1.378453919432256258e+00,1.000000000000000000e+01,3.622862882118980998e+00,2.006998252143360730e+02
2.003571428571428559e+00,1.399825298028105180e+00,1.000000000000000000e+01,1.532787312609020125e+00,1.956530498426254212e+02
2.003571428571428559e+00,1.421196676623954103e+00,1.000000000000000000e+01,2.964833352051797988e+00,2.349569223834084255e+02
